article,date,max_ratio,max_ratio_hi,max_ratio_lo,language
u.s. immigration and customs enforcement,2012-11-11,0.0,0.00020255812500000002,0.0,en
u.s. immigration and customs enforcement,2012-11-18,0.005814000000000001,0.0062793018750000006,0.005373609375,en
u.s. immigration and customs enforcement,2012-11-25,0.0089148,0.009520231875,0.008338359375000002,en
u.s. immigration and customs enforcement,2012-12-02,0.011628000000000001,0.012356045625000001,0.010932515625000002,en
u.s. immigration and customs enforcement,2012-12-09,0.005814000000000001,0.0062793018750000006,0.005373609375,en
u.s. immigration and customs enforcement,2012-12-16,0.006201600000000001,0.006684418125000001,0.005744203125000001,en
u.s. immigration and customs enforcement,2012-12-23,0.019767600000000003,0.020863486875000004,0.018714984375000004,en
u.s. immigration and customs enforcement,2012-12-30,0.006201600000000001,0.006684418125000001,0.005744203125000001,en
u.s. immigration and customs enforcement,2013-01-06,0.005814000000000001,0.0062793018750000006,0.005373609375,en
u.s. immigration and customs enforcement,2013-01-13,0.0054264000000000005,0.005874185625,0.005003015625000001,en
u.s. immigration and customs enforcement,2013-01-20,0.0,0.00020255812500000002,0.0,en
u.s. immigration and customs enforcement,2013-01-27,0.010852800000000001,0.011545813125,0.010191328125000003,en
u.s. immigration and customs enforcement,2013-02-03,0.0,0.00020255812500000002,0.0,en
u.s. immigration and customs enforcement,2013-02-10,0.0054264000000000005,0.005874185625,0.005003015625000001,en
u.s. immigration and customs enforcement,2013-02-17,0.0054264000000000005,0.005874185625,0.005003015625000001,en
u.s. immigration and customs enforcement,2013-02-24,0.0054264000000000005,0.005874185625,0.005003015625000001,en
u.s. immigration and customs enforcement,2013-03-03,0.0,0.00020255812500000002,0.0,en
u.s. immigration and customs enforcement,2013-03-10,0.0054264000000000005,0.005874185625,0.005003015625000001,en
u.s. immigration and customs enforcement,2013-03-17,0.0,0.00020255812500000002,0.0,en
u.s. immigration and customs enforcement,2013-03-24,0.0081396,0.008709999375000001,0.007597171875000001,en
u.s. immigration and customs enforcement,2013-03-31,0.010852800000000001,0.011545813125,0.010191328125000003,en
u.s. immigration and customs enforcement,2013-04-07,0.0,0.00020255812500000002,0.0,en
u.s. immigration and customs enforcement,2013-04-14,0.0054264000000000005,0.005874185625,0.005003015625000001,en
u.s. immigration and customs enforcement,2013-04-21,0.0054264000000000005,0.005874185625,0.005003015625000001,en
u.s. immigration and customs enforcement,2013-04-28,0.0112404,0.011950929375,0.010561921875000001,en
u.s. immigration and customs enforcement,2013-05-05,0.0054264000000000005,0.005874185625,0.005003015625000001,en
u.s. immigration and customs enforcement,2013-05-12,0.0,0.00020255812500000002,0.0,en
u.s. immigration and customs enforcement,2013-05-19,0.0054264000000000005,0.005874185625,0.005003015625000001,en
u.s. immigration and customs enforcement,2013-05-26,0.0054264000000000005,0.005874185625,0.005003015625000001,en
u.s. immigration and customs enforcement,2013-06-02,0.0,0.00020255812500000002,0.0,en
u.s. immigration and customs enforcement,2013-06-09,0.010852800000000001,0.011545813125,0.010191328125000003,en
u.s. immigration and customs enforcement,2013-06-16,0.0054264000000000005,0.005874185625,0.005003015625000001,en
u.s. immigration and customs enforcement,2013-06-23,0.0054264000000000005,0.005874185625,0.005003015625000001,en
u.s. immigration and customs enforcement,2013-06-30,0.0054264000000000005,0.005874185625,0.005003015625000001,en
u.s. immigration and customs enforcement,2013-07-07,0.0,0.00020255812500000002,0.0,en
u.s. immigration and customs enforcement,2013-07-14,0.0054264000000000005,0.005874185625,0.005003015625000001,en
u.s. immigration and customs enforcement,2013-07-21,0.0054264000000000005,0.005874185625,0.005003015625000001,en
u.s. immigration and customs enforcement,2013-07-28,0.0054264000000000005,0.005874185625,0.005003015625000001,en
u.s. immigration and customs enforcement,2013-08-04,0.0081396,0.008709999375000001,0.007597171875000001,en
u.s. immigration and customs enforcement,2013-08-11,0.0,0.00020255812500000002,0.0,en
u.s. immigration and customs enforcement,2013-08-18,0.0054264000000000005,0.005874185625,0.005003015625000001,en
u.s. immigration and customs enforcement,2013-08-25,0.0054264000000000005,0.005874185625,0.005003015625000001,en
u.s. immigration and customs enforcement,2013-09-01,0.0,0.00020255812500000002,0.0,en
u.s. immigration and customs enforcement,2013-09-08,0.0,0.00020255812500000002,0.0,en
u.s. immigration and customs enforcement,2013-09-15,0.0050388,0.005469069375000001,0.004632421875000001,en
u.s. immigration and customs enforcement,2013-09-22,0.0,0.00020255812500000002,0.0,en
u.s. immigration and customs enforcement,2013-09-29,0.0050388,0.005469069375000001,0.004632421875000001,en
u.s. immigration and customs enforcement,2013-10-06,0.0050388,0.005469069375000001,0.004632421875000001,en
u.s. immigration and customs enforcement,2013-10-13,0.007752000000000001,0.008304883125,0.007226578125000002,en
u.s. immigration and customs enforcement,2013-10-20,0.0050388,0.005469069375000001,0.004632421875000001,en
u.s. immigration and customs enforcement,2013-10-27,0.0050388,0.005469069375000001,0.004632421875000001,en
u.s. immigration and customs enforcement,2013-11-03,0.0050388,0.005469069375000001,0.004632421875000001,en
u.s. immigration and customs enforcement,2013-11-10,0.0,0.00020255812500000002,0.0,en
u.s. immigration and customs enforcement,2013-11-17,0.0050388,0.005469069375000001,0.004632421875000001,en
u.s. immigration and customs enforcement,2013-11-24,0.0050388,0.005469069375000001,0.004632421875000001,en
u.s. immigration and customs enforcement,2013-12-01,0.0050388,0.005469069375000001,0.004632421875000001,en
u.s. immigration and customs enforcement,2013-12-08,0.0,0.00020255812500000002,0.0,en
u.s. immigration and customs enforcement,2013-12-15,0.0100776,0.010735580625000001,0.009450140625000002,en
u.s. immigration and customs enforcement,2013-12-22,0.0054264000000000005,0.005874185625,0.005003015625000001,en
u.s. immigration and customs enforcement,2013-12-29,0.0,0.00020255812500000002,0.0,en
u.s. immigration and customs enforcement,2014-01-05,0.0050388,0.005469069375000001,0.004632421875000001,en
u.s. immigration and customs enforcement,2014-01-12,0.0069768,0.007494650625,0.006485390625,en
u.s. immigration and customs enforcement,2014-01-19,0.0046512,0.005063953125,0.004261828125,en
u.s. immigration and customs enforcement,2014-01-26,0.0046512,0.005063953125,0.004261828125,en
u.s. immigration and customs enforcement,2014-02-02,0.0,0.00020255812500000002,0.0,en
u.s. immigration and customs enforcement,2014-02-09,0.0,0.00020255812500000002,0.0,en
u.s. immigration and customs enforcement,2014-02-16,0.0,0.00020255812500000002,0.0,en
u.s. immigration and customs enforcement,2014-02-23,0.0046512,0.005063953125,0.004261828125,en
u.s. immigration and customs enforcement,2014-03-02,0.0046512,0.005063953125,0.004261828125,en
u.s. immigration and customs enforcement,2014-03-09,0.0046512,0.005063953125,0.004261828125,en
u.s. immigration and customs enforcement,2014-03-16,0.0046512,0.005063953125,0.004261828125,en
u.s. immigration and customs enforcement,2014-03-23,0.0,0.00020255812500000002,0.0,en
u.s. immigration and customs enforcement,2014-03-30,0.0,0.00020255812500000002,0.0,en
u.s. immigration and customs enforcement,2014-04-06,0.0046512,0.005063953125,0.004261828125,en
u.s. immigration and customs enforcement,2014-04-13,0.0,0.00020255812500000002,0.0,en
u.s. immigration and customs enforcement,2014-04-20,0.0046512,0.005063953125,0.004261828125,en
u.s. immigration and customs enforcement,2014-04-27,0.0,0.00020255812500000002,0.0,en
u.s. immigration and customs enforcement,2014-05-04,0.0069768,0.007494650625,0.006485390625,en
u.s. immigration and customs enforcement,2014-05-11,0.0093024,0.009925348125,0.008708953125,en
u.s. immigration and customs enforcement,2014-05-18,0.0,0.00020255812500000002,0.0,en
u.s. immigration and customs enforcement,2014-05-25,0.0,0.00020255812500000002,0.0,en
u.s. immigration and customs enforcement,2014-06-01,0.010465200000000001,0.011140696875000002,0.009820734375000003,en
u.s. immigration and customs enforcement,2014-06-08,0.010465200000000001,0.011140696875000002,0.009820734375000003,en
u.s. immigration and customs enforcement,2014-06-15,0.0,0.00020255812500000002,0.0,en
u.s. immigration and customs enforcement,2014-06-22,0.0,0.00020255812500000002,0.0,en
u.s. immigration and customs enforcement,2014-06-29,0.0,0.00020255812500000002,0.0,en
u.s. immigration and customs enforcement,2014-07-06,0.0,0.00020255812500000002,0.0,en
u.s. immigration and customs enforcement,2014-07-13,0.0054264000000000005,0.005874185625,0.005003015625000001,en
u.s. immigration and customs enforcement,2014-07-20,0.010852800000000001,0.011545813125,0.010191328125000003,en
u.s. immigration and customs enforcement,2014-07-27,0.0,0.00020255812500000002,0.0,en
u.s. immigration and customs enforcement,2014-08-03,0.0054264000000000005,0.005874185625,0.005003015625000001,en
u.s. immigration and customs enforcement,2014-08-10,0.0,0.00020255812500000002,0.0,en
u.s. immigration and customs enforcement,2014-08-17,0.0050388,0.005469069375000001,0.004632421875000001,en
u.s. immigration and customs enforcement,2014-08-24,0.0,0.00020255812500000002,0.0,en
u.s. immigration and customs enforcement,2014-08-31,0.0050388,0.005469069375000001,0.004632421875000001,en
u.s. immigration and customs enforcement,2014-09-07,0.0050388,0.005469069375000001,0.004632421875000001,en
u.s. immigration and customs enforcement,2014-09-14,0.0,0.00020255812500000002,0.0,en
u.s. immigration and customs enforcement,2014-09-21,0.0,0.00020255812500000002,0.0,en
u.s. immigration and customs enforcement,2014-09-28,0.0,0.00020255812500000002,0.0,en
u.s. immigration and customs enforcement,2014-10-05,0.0050388,0.005469069375000001,0.004632421875000001,en
u.s. immigration and customs enforcement,2014-10-12,0.007364400000000001,0.007899766875,0.0068559843750000005,en
u.s. immigration and customs enforcement,2014-10-19,0.007364400000000001,0.007899766875,0.0068559843750000005,en
u.s. immigration and customs enforcement,2014-10-26,0.0,0.00020255812500000002,0.0,en
u.s. immigration and customs enforcement,2014-11-02,0.0,0.00020255812500000002,0.0,en
u.s. immigration and customs enforcement,2014-11-09,0.0046512,0.005063953125,0.004261828125,en
u.s. immigration and customs enforcement,2014-11-16,0.00969,0.010330464375,0.009079546875,en
u.s. immigration and customs enforcement,2014-11-23,0.0,0.00020255812500000002,0.0,en
u.s. immigration and customs enforcement,2014-11-30,0.0046512,0.005063953125,0.004261828125,en
u.s. immigration and customs enforcement,2014-12-07,0.0046512,0.005063953125,0.004261828125,en
u.s. immigration and customs enforcement,2014-12-14,0.0046512,0.005063953125,0.004261828125,en
u.s. immigration and customs enforcement,2014-12-21,0.0054264000000000005,0.005874185625,0.005003015625000001,en
u.s. immigration and customs enforcement,2014-12-28,0.0,0.00020255812500000002,0.0,en
u.s. immigration and customs enforcement,2015-01-04,0.0093024,0.009925348125,0.008708953125,en
u.s. immigration and customs enforcement,2015-01-11,0.0089148,0.009520231875,0.008338359375000002,en
u.s. immigration and customs enforcement,2015-01-18,0.0,0.00020255812500000002,0.0,en
u.s. immigration and customs enforcement,2015-01-25,0.0,0.00020255812500000002,0.0,en
u.s. immigration and customs enforcement,2015-02-01,0.0089148,0.009520231875,0.008338359375000002,en
u.s. immigration and customs enforcement,2015-02-08,0.0046512,0.005063953125,0.004261828125,en
u.s. immigration and customs enforcement,2015-02-15,0.0,0.00020255812500000002,0.0,en
u.s. immigration and customs enforcement,2015-02-22,0.0,0.00020255812500000002,0.0,en
u.s. immigration and customs enforcement,2015-03-01,0.006589200000000001,0.007089534375,0.006114796875000001,en
u.s. immigration and customs enforcement,2015-03-08,0.0,0.00020255812500000002,0.0,en
u.s. immigration and customs enforcement,2015-03-15,0.0042636,0.004658836875000001,0.0038912343750000006,en
u.s. immigration and customs enforcement,2015-03-22,0.0046512,0.005063953125,0.004261828125,en
u.s. immigration and customs enforcement,2015-03-29,0.0,0.00020255812500000002,0.0,en
u.s. immigration and customs enforcement,2015-04-05,0.0046512,0.005063953125,0.004261828125,en
u.s. immigration and customs enforcement,2015-04-12,0.0046512,0.005063953125,0.004261828125,en
u.s. immigration and customs enforcement,2015-04-19,0.0,0.00020255812500000002,0.0,en
u.s. immigration and customs enforcement,2015-04-26,0.0,0.00020255812500000002,0.0,en
u.s. immigration and customs enforcement,2015-05-03,0.0089148,0.009520231875,0.008338359375000002,en
u.s. immigration and customs enforcement,2015-05-10,0.0,0.00020255812500000002,0.0,en
u.s. immigration and customs enforcement,2015-05-17,0.0,0.00020255812500000002,0.0,en
u.s. immigration and customs enforcement,2015-05-24,0.0,0.00020255812500000002,0.0,en
u.s. immigration and customs enforcement,2015-05-31,0.0042636,0.004658836875000001,0.0038912343750000006,en
u.s. immigration and customs enforcement,2015-06-07,0.0089148,0.009520231875,0.008338359375000002,en
u.s. immigration and customs enforcement,2015-06-14,0.0,0.00020255812500000002,0.0,en
u.s. immigration and customs enforcement,2015-06-21,0.0046512,0.005063953125,0.004261828125,en
u.s. immigration and customs enforcement,2015-06-28,0.0093024,0.009925348125,0.008708953125,en
u.s. immigration and customs enforcement,2015-07-05,0.0,0.00020255812500000002,0.0,en
u.s. immigration and customs enforcement,2015-07-12,0.0046512,0.005063953125,0.004261828125,en
u.s. immigration and customs enforcement,2015-07-19,0.0069768,0.007494650625,0.006485390625,en
u.s. immigration and customs enforcement,2015-07-26,0.0046512,0.005063953125,0.004261828125,en
u.s. immigration and customs enforcement,2015-08-02,0.0046512,0.005063953125,0.004261828125,en
u.s. immigration and customs enforcement,2015-08-09,0.0046512,0.005063953125,0.004261828125,en
u.s. immigration and customs enforcement,2015-08-16,0.0042636,0.004658836875000001,0.0038912343750000006,en
u.s. immigration and customs enforcement,2015-08-23,0.0042636,0.004658836875000001,0.0038912343750000006,en
u.s. immigration and customs enforcement,2015-08-30,0.0042636,0.004658836875000001,0.0038912343750000006,en
u.s. immigration and customs enforcement,2015-09-06,0.0042636,0.004658836875000001,0.0038912343750000006,en
u.s. immigration and customs enforcement,2015-09-13,0.0042636,0.004658836875000001,0.0038912343750000006,en
u.s. immigration and customs enforcement,2015-09-20,0.0085272,0.009115115625000001,0.007967765625000001,en
u.s. immigration and customs enforcement,2015-09-27,0.006201600000000001,0.006684418125000001,0.005744203125000001,en
u.s. immigration and customs enforcement,2015-10-04,0.0,0.00020255812500000002,0.0,en
u.s. immigration and customs enforcement,2015-10-11,0.006201600000000001,0.006684418125000001,0.005744203125000001,en
u.s. immigration and customs enforcement,2015-10-18,0.0,0.00020255812500000002,0.0,en
u.s. immigration and customs enforcement,2015-10-25,0.0,0.00020255812500000002,0.0,en
u.s. immigration and customs enforcement,2015-11-01,0.0042636,0.004658836875000001,0.0038912343750000006,en
u.s. immigration and customs enforcement,2015-11-08,0.0081396,0.008709999375000001,0.007597171875000001,en
u.s. immigration and customs enforcement,2015-11-15,0.0081396,0.008709999375000001,0.007597171875000001,en
u.s. immigration and customs enforcement,2015-11-22,0.0042636,0.004658836875000001,0.0038912343750000006,en
u.s. immigration and customs enforcement,2015-11-29,0.0081396,0.008709999375000001,0.007597171875000001,en
u.s. immigration and customs enforcement,2015-12-06,0.0042636,0.004658836875000001,0.0038912343750000006,en
u.s. immigration and customs enforcement,2015-12-13,0.0085272,0.009115115625000001,0.007967765625000001,en
u.s. immigration and customs enforcement,2015-12-20,0.0046512,0.005063953125,0.004261828125,en
u.s. immigration and customs enforcement,2015-12-27,0.0046512,0.005063953125,0.004261828125,en
united nations,2011-01-02,2.61136712749616,2.7256567252617026,2.5023342670401494,en
united nations,2011-01-09,2.9953917050691246,3.120679439067747,2.875816993464052,en
united nations,2011-01-16,2.9185867895545314,3.0416748963065383,2.8011204481792715,en
united nations,2011-01-23,2.7649769585253456,2.8836658107841204,2.65172735760971,en
united nations,2011-01-30,2.9185867895545314,3.0416748963065383,2.8011204481792715,en
united nations,2011-02-06,2.9953917050691246,3.120679439067747,2.875816993464052,en
united nations,2011-02-13,2.9185867895545314,3.0416748963065383,2.8011204481792715,en
united nations,2011-02-20,3.14900153609831,3.278688524590164,3.0252100840336134,en
united nations,2011-02-27,3.302611367127496,3.436697610112582,3.174603174603174,en
united nations,2011-03-06,3.225806451612903,3.357693067351373,3.0999066293183937,en
united nations,2011-03-13,3.7634408602150535,3.9107248666798347,3.6227824463118576,en
united nations,2011-03-20,3.6098310291858677,3.7527157811574168,3.4733893557422966,en
united nations,2011-03-27,3.225806451612903,3.357693067351373,3.0999066293183937,en
united nations,2011-04-03,3.14900153609831,3.278688524590164,3.0252100840336134,en
united nations,2011-04-10,3.302611367127496,3.436697610112582,3.174603174603174,en
united nations,2011-04-17,2.6881720430107525,2.8046612680229117,2.5770308123249297,en
united nations,2011-04-24,2.9953917050691246,3.120679439067747,2.875816993464052,en
united nations,2011-05-01,3.14900153609831,3.278688524590164,3.0252100840336134,en
united nations,2011-05-08,3.225806451612903,3.357693067351373,3.0999066293183937,en
united nations,2011-05-15,3.225806451612903,3.357693067351373,3.0999066293183937,en
united nations,2011-05-22,2.8417818740399383,2.962670353545329,2.7264239028944908,en
united nations,2011-05-29,2.9953917050691246,3.120679439067747,2.875816993464052,en
united nations,2011-06-05,2.7649769585253456,2.8836658107841204,2.65172735760971,en
united nations,2011-06-12,2.5345622119815667,2.6466521825004943,2.4276377217553686,en
united nations,2011-06-19,2.61136712749616,2.7256567252617026,2.5023342670401494,en
united nations,2011-06-26,2.380952380952381,2.4886430969780764,2.2782446311858076,en
united nations,2011-07-03,2.380952380952381,2.4886430969780764,2.2782446311858076,en
united nations,2011-07-10,2.61136712749616,2.7256567252617026,2.5023342670401494,en
united nations,2011-07-17,2.2273425499231947,2.330634011455659,2.128851540616246,en
united nations,2011-07-24,2.380952380952381,2.4886430969780764,2.2782446311858076,en
united nations,2011-07-31,2.380952380952381,2.4886430969780764,2.2782446311858076,en
united nations,2011-08-07,2.2273425499231947,2.330634011455659,2.128851540616246,en
united nations,2011-08-14,2.304147465437788,2.4096385542168677,2.203548085901027,en
united nations,2011-08-21,2.304147465437788,2.4096385542168677,2.203548085901027,en
united nations,2011-08-28,2.1505376344086025,2.2516294686944502,2.0541549953314657,en
united nations,2011-09-04,2.8417818740399383,2.962670353545329,2.7264239028944908,en
united nations,2011-09-11,2.7649769585253456,2.8836658107841204,2.65172735760971,en
united nations,2011-09-18,4.377880184331797,4.542761208769504,4.220354808590102,en
united nations,2011-09-25,3.456221198156682,3.594706695635,3.3239962651727355,en
united nations,2011-10-02,3.302611367127496,3.436697610112582,3.174603174603174,en
united nations,2011-10-09,3.302611367127496,3.436697610112582,3.174603174603174,en
united nations,2011-10-16,3.456221198156682,3.594706695635,3.3239962651727355,en
united nations,2011-10-23,3.3794162826420893,3.5157021528737906,3.2492997198879547,en
united nations,2011-10-30,3.302611367127496,3.436697610112582,3.174603174603174,en
united nations,2011-11-06,2.61136712749616,2.7256567252617026,2.5023342670401494,en
united nations,2011-11-13,3.0721966205837177,3.1996839818289557,2.9505135387488326,en
united nations,2011-11-20,2.7649769585253456,2.8836658107841204,2.65172735760971,en
united nations,2011-11-27,3.0721966205837177,3.1996839818289557,2.9505135387488326,en
united nations,2011-12-04,3.14900153609831,3.278688524590164,3.0252100840336134,en
united nations,2011-12-11,2.457757296466974,2.5676476397392856,2.352941176470588,en
united nations,2011-12-18,1.9969278033794162,2.093620383172033,1.9047619047619047,en
united nations,2011-12-25,1.9201228878648233,2.014615840410824,1.830065359477124,en
united nations,2012-01-01,2.0737327188940093,2.1726249259332415,1.9794584500466852,en
united nations,2012-01-08,2.61136712749616,2.7256567252617026,2.5023342670401494,en
united nations,2012-01-15,2.457757296466974,2.5676476397392856,2.352941176470588,en
united nations,2012-01-22,2.61136712749616,2.7256567252617026,2.5023342670401494,en
united nations,2012-01-29,2.61136712749616,2.7256567252617026,2.5023342670401494,en
united nations,2012-02-05,2.7649769585253456,2.8836658107841204,2.65172735760971,en
united nations,2012-02-12,2.6881720430107525,2.8046612680229117,2.5770308123249297,en
united nations,2012-02-19,2.5345622119815667,2.6466521825004943,2.4276377217553686,en
united nations,2012-02-26,2.9185867895545314,3.0416748963065383,2.8011204481792715,en
united nations,2012-03-04,2.9185867895545314,3.0416748963065383,2.8011204481792715,en
united nations,2012-03-11,2.7649769585253456,2.8836658107841204,2.65172735760971,en
united nations,2012-03-18,2.8417818740399383,2.962670353545329,2.7264239028944908,en
united nations,2012-03-25,2.5345622119815667,2.6466521825004943,2.4276377217553686,en
united nations,2012-04-01,2.380952380952381,2.4886430969780764,2.2782446311858076,en
united nations,2012-04-08,2.61136712749616,2.7256567252617026,2.5023342670401494,en
united nations,2012-04-15,2.9185867895545314,3.0416748963065383,2.8011204481792715,en
united nations,2012-04-22,3.225806451612903,3.357693067351373,3.0999066293183937,en
united nations,2012-04-29,3.686635944700461,3.831720323918626,3.548085901027077,en
united nations,2012-05-06,3.6098310291858677,3.7527157811574168,3.4733893557422966,en
united nations,2012-05-13,3.302611367127496,3.436697610112582,3.174603174603174,en
united nations,2012-05-20,2.9953917050691246,3.120679439067747,2.875816993464052,en
united nations,2012-05-27,2.9185867895545314,3.0416748963065383,2.8011204481792715,en
united nations,2012-06-03,2.7649769585253456,2.8836658107841204,2.65172735760971,en
united nations,2012-06-10,2.304147465437788,2.4096385542168677,2.203548085901027,en
united nations,2012-06-17,2.457757296466974,2.5676476397392856,2.352941176470588,en
united nations,2012-06-24,1.9969278033794162,2.093620383172033,1.9047619047619047,en
united nations,2012-07-01,1.9969278033794162,2.093620383172033,1.9047619047619047,en
united nations,2012-07-08,2.2273425499231947,2.330634011455659,2.128851540616246,en
united nations,2012-07-15,2.2273425499231947,2.330634011455659,2.128851540616246,en
united nations,2012-07-22,2.457757296466974,2.5676476397392856,2.352941176470588,en
united nations,2012-07-29,2.380952380952381,2.4886430969780764,2.2782446311858076,en
united nations,2012-08-05,2.2273425499231947,2.330634011455659,2.128851540616246,en
united nations,2012-08-12,2.2273425499231947,2.330634011455659,2.128851540616246,en
united nations,2012-08-19,2.457757296466974,2.5676476397392856,2.352941176470588,en
united nations,2012-08-26,2.304147465437788,2.4096385542168677,2.203548085901027,en
united nations,2012-09-02,2.6881720430107525,2.8046612680229117,2.5770308123249297,en
united nations,2012-09-09,2.9953917050691246,3.120679439067747,2.875816993464052,en
united nations,2012-09-16,2.8417818740399383,2.962670353545329,2.7264239028944908,en
united nations,2012-09-23,4.454685099846389,4.621765751530713,4.295051353874882,en
united nations,2012-09-30,3.302611367127496,3.436697610112582,3.174603174603174,en
united nations,2012-10-07,3.14900153609831,3.278688524590164,3.0252100840336134,en
united nations,2012-10-14,3.14900153609831,3.278688524590164,3.0252100840336134,en
united nations,2012-10-21,3.533026113671275,3.6737112383962085,3.3986928104575163,en
united nations,2012-10-28,2.7649769585253456,2.8836658107841204,2.65172735760971,en
united nations,2012-11-04,2.7649769585253456,2.8836658107841204,2.65172735760971,en
united nations,2012-11-11,2.9185867895545314,3.0416748963065383,2.8011204481792715,en
united nations,2012-11-18,2.6881720430107525,2.8046612680229117,2.5770308123249297,en
united nations,2012-11-25,3.3794162826420893,3.5157021528737906,3.2492997198879547,en
united nations,2012-12-02,3.14900153609831,3.278688524590164,3.0252100840336134,en
united nations,2012-12-09,2.457757296466974,2.5676476397392856,2.352941176470588,en
united nations,2012-12-16,2.1505376344086025,2.2516294686944502,2.0541549953314657,en
united nations,2012-12-23,1.6129032258064515,1.6985976693659888,1.5312791783380015,en
united nations,2012-12-30,1.8433179723502304,1.9356112976496151,1.7553688141923434,en
united nations,2013-01-06,2.380952380952381,2.4886430969780764,2.2782446311858076,en
united nations,2013-01-13,2.380952380952381,2.4886430969780764,2.2782446311858076,en
united nations,2013-01-20,2.61136712749616,2.7256567252617026,2.5023342670401494,en
united nations,2013-01-27,2.380952380952381,2.4886430969780764,2.2782446311858076,en
united nations,2013-02-03,2.457757296466974,2.5676476397392856,2.352941176470588,en
united nations,2013-02-10,2.457757296466974,2.5676476397392856,2.352941176470588,en
united nations,2013-02-17,2.380952380952381,2.4886430969780764,2.2782446311858076,en
united nations,2013-02-24,2.8417818740399383,2.962670353545329,2.7264239028944908,en
united nations,2013-03-03,2.8417818740399383,2.962670353545329,2.7264239028944908,en
united nations,2013-03-10,2.61136712749616,2.7256567252617026,2.5023342670401494,en
united nations,2013-03-17,2.7649769585253456,2.8836658107841204,2.65172735760971,en
united nations,2013-03-24,2.6881720430107525,2.8046612680229117,2.5770308123249297,en
united nations,2013-03-31,2.6881720430107525,2.8046612680229117,2.5770308123249297,en
united nations,2013-04-07,2.9185867895545314,3.0416748963065383,2.8011204481792715,en
united nations,2013-04-14,2.9185867895545314,3.0416748963065383,2.8011204481792715,en
united nations,2013-04-21,2.380952380952381,2.4886430969780764,2.2782446311858076,en
united nations,2013-04-28,2.61136712749616,2.7256567252617026,2.5023342670401494,en
united nations,2013-05-05,2.6881720430107525,2.8046612680229117,2.5770308123249297,en
united nations,2013-05-12,2.7649769585253456,2.8836658107841204,2.65172735760971,en
united nations,2013-05-19,2.304147465437788,2.4096385542168677,2.203548085901027,en
united nations,2013-05-26,2.304147465437788,2.4096385542168677,2.203548085901027,en
united nations,2013-06-02,2.5345622119815667,2.6466521825004943,2.4276377217553686,en
united nations,2013-06-09,2.2273425499231947,2.330634011455659,2.128851540616246,en
united nations,2013-06-16,2.2273425499231947,2.330634011455659,2.128851540616246,en
united nations,2013-06-23,2.0737327188940093,2.1726249259332415,1.9794584500466852,en
united nations,2013-06-30,1.9201228878648233,2.014615840410824,1.830065359477124,en
united nations,2013-07-07,1.9969278033794162,2.093620383172033,1.9047619047619047,en
united nations,2013-07-14,1.7665130568356375,1.8566067548884062,1.6806722689075628,en
united nations,2013-07-21,1.8433179723502304,1.9356112976496151,1.7553688141923434,en
united nations,2013-07-28,1.9969278033794162,2.093620383172033,1.9047619047619047,en
united nations,2013-08-04,1.8433179723502304,1.9356112976496151,1.7553688141923434,en
united nations,2013-08-11,1.9969278033794162,2.093620383172033,1.9047619047619047,en
united nations,2013-08-18,2.0737327188940093,2.1726249259332415,1.9794584500466852,en
united nations,2013-08-25,2.7649769585253456,2.8836658107841204,2.65172735760971,en
united nations,2013-09-01,2.9185867895545314,3.0416748963065383,2.8011204481792715,en
united nations,2013-09-08,2.8417818740399383,2.962670353545329,2.7264239028944908,en
united nations,2013-09-15,2.6881720430107525,2.8046612680229117,2.5770308123249297,en
united nations,2013-09-22,3.6098310291858677,3.7527157811574168,3.4733893557422966,en
united nations,2013-09-29,2.9953917050691246,3.120679439067747,2.875816993464052,en
united nations,2013-10-06,2.8417818740399383,2.962670353545329,2.7264239028944908,en
united nations,2013-10-13,2.7649769585253456,2.8836658107841204,2.65172735760971,en
united nations,2013-10-20,3.533026113671275,3.6737112383962085,3.3986928104575163,en
united nations,2013-10-27,2.5345622119815667,2.6466521825004943,2.4276377217553686,en
united nations,2013-11-03,2.5345622119815667,2.6466521825004943,2.4276377217553686,en
united nations,2013-11-10,2.61136712749616,2.7256567252617026,2.5023342670401494,en
united nations,2013-11-17,2.457757296466974,2.5676476397392856,2.352941176470588,en
united nations,2013-11-24,2.1505376344086025,2.2516294686944502,2.0541549953314657,en
united nations,2013-12-01,2.61136712749616,2.7256567252617026,2.5023342670401494,en
united nations,2013-12-08,2.304147465437788,2.4096385542168677,2.203548085901027,en
united nations,2013-12-15,1.9969278033794162,2.093620383172033,1.9047619047619047,en
united nations,2013-12-22,1.30568356374808,1.3825794983211537,1.2324929971988794,en
united nations,2013-12-29,1.30568356374808,1.3825794983211537,1.2324929971988794,en
united nations,2014-01-05,1.9969278033794162,2.093620383172033,1.9047619047619047,en
united nations,2014-01-12,2.380952380952381,2.4886430969780764,2.2782446311858076,en
united nations,2014-01-19,2.304147465437788,2.4096385542168677,2.203548085901027,en
united nations,2014-01-26,2.457757296466974,2.5676476397392856,2.352941176470588,en
united nations,2014-02-02,2.457757296466974,2.5676476397392856,2.352941176470588,en
united nations,2014-02-09,2.304147465437788,2.4096385542168677,2.203548085901027,en
united nations,2014-02-16,2.5345622119815667,2.6466521825004943,2.4276377217553686,en
united nations,2014-02-23,2.6881720430107525,2.8046612680229117,2.5770308123249297,en
united nations,2014-03-02,2.9185867895545314,3.0416748963065383,2.8011204481792715,en
